series,mass,rows,base_error,rc_error,forecast_error,merged_error,top_error,stack_error
HOBBIES_1_286,2849.0,1140,2362.9149124235996,2363.5228333690393,2365.413882155732,2363.5228333690393,2367.6931809441244,2364.77016719325
HOBBIES_1_287,713.0,1140,655.5739464986325,654.9647850339143,653.7476591060645,654.9647850339143,657.3218012844001,651.9574260221518
HOBBIES_1_290,204.0,1140,204.93562516412496,204.916479523185,204.93413705095668,204.916479523185,204.93562516412496,204.10874302534972
HOBBIES_1_292,403.0,1140,409.50687528209704,409.36705500477484,409.1740057645938,409.36705500477484,409.70321271349843,408.63588121898
HOBBIES_1_294,190.0,1140,190.2511981818139,190.21875608238955,190.14783797890942,190.21875608238955,190.2511981818139,190.01368531616063
HOBBIES_1_297,854.0,1140,723.2652599572443,723.4442938434038,724.2904075489008,723.4442938434038,726.4329835838013,721.7020424226653
HOBBIES_1_299,281.0,1140,281.0842965605592,281.06537484569026,280.8738131305887,281.06537484569026,281.06482402970477,280.45663872823275
HOBBIES_1_301,670.0,1140,676.2756536209043,675.5574266270214,675.3539756894877,675.5574266270214,676.4710403280658,673.0004534492631
HOBBIES_1_302,111.0,1140,111.0,111.0,111.0,111.0,111.0,111.0
HOBBIES_1_303,159.0,1140,159.0718312888759,159.0753850372448,158.99928674594156,159.0753850372448,159.0718312888759,158.97862774645068
HOBBIES_1_305,153.0,1140,153.05174022866603,153.05075510018278,153.00684672528791,153.05075510018278,153.05174022866603,153.00111080434488
HOBBIES_1_307,169.0,1140,169.05207308615294,169.05217655826186,169.00000005065093,169.05217655826186,169.05207308615294,169.00013433564857
HOBBIES_1_308,429.0,1140,423.94047243993197,423.05438394356145,423.72270768627254,423.05438394356145,424.842530080601,427.9158057323832
HOBBIES_1_311,326.0,1140,328.4430320781353,328.5648636962331,328.1774838906727,328.5648636962331,328.79841511892323,327.6865819674421
HOBBIES_1_312,3561.0,1140,3032.887061739188,3026.787561392286,3029.280931153102,3026.787561392286,3023.942617850047,3032.023306075176
HOBBIES_1_316,1096.0,1140,1036.7086786992609,1035.3317580575042,1035.5704427742928,1035.3317580575042,1035.9533709957288,1025.349058947042
HOBBIES_1_317,596.0,1140,557.1152817457416,556.4162046550073,555.2722628547592,556.4162046550073,557.4128667893447,551.1300950997603
HOBBIES_1_318,394.0,1140,397.98297837811697,398.08579977787554,397.8703998270916,398.08579977787554,398.20776706695574,398.22741213519964
HOBBIES_1_319,2671.0,1140,2286.71734165242,2286.2213472696694,2286.562241757358,2286.2213472696694,2288.8892126782143,2278.8122693256014
HOBBIES_1_320,1011.0,1140,806.2338651013088,805.1628076934732,803.4251524256148,805.1628076934732,803.7633482818708,799.7961012893511
HOBBIES_1_321,688.0,1140,619.5843747962933,617.0939536123688,617.166558179415,617.0939536123688,621.7757863378151,619.5448459709555
HOBBIES_1_323,1580.0,1140,1116.4263214201028,1115.322885299814,1115.0717877579443,1115.322885299814,1116.7812210457305,1114.299679229368
HOBBIES_1_325,140.0,1140,140.01177741568756,140.0117778386045,140.00000001145577,140.0117778386045,140.01177741568756,140.00186259114537
HOBBIES_1_327,831.0,1140,709.8551963556125,708.6977254452422,706.1580752389705,708.6977254452422,711.0942790376756,709.0245184319294
HOBBIES_1_328,337.0,1140,345.71997272325046,345.7683407028706,345.2458133730431,345.7683407028706,346.1784113080412,341.84736629748653
HOBBIES_1_330,1626.0,1140,1144.717024256541,1148.5427594041075,1141.3317047405244,1148.5427594041075,1145.5247188606058,1135.4152205010812
HOBBIES_1_331,251.0,1140,251.7244369222693,251.71793179033642,251.39250533102046,251.71793179033642,251.735087732249,251.0503960965322
HOBBIES_1_332,554.0,1140,550.266402879273,549.4362701321586,549.9300873951688,549.4362701321586,552.0182427345924,549.5178224941642
HOBBIES_1_335,0.0,1140,7.149447321746528e-05,6.95419030578425e-11,6.95419030578425e-11,6.95419030578425e-11,7.149447321746528e-05,0.0
HOBBIES_1_336,97.0,1140,97.0,97.0,97.0,97.0,97.0,97.0
HOBBIES_1_338,811.0,1140,711.7916683210588,709.9549829078178,710.3029502518268,709.9549829078178,709.9049192621278,708.5044141890678
HOBBIES_1_342,348.0,1140,348.5512565277361,348.5412867948811,348.3402271104362,348.5412867948811,348.5525005812943,347.9839744569332
HOBBIES_1_343,806.0,1140,783.7276310429992,783.434511146583,783.7498237965602,783.434511146583,786.2872902892257,777.2714139690411
HOBBIES_1_346,334.0,1140,336.8665346616462,336.83504856591526,336.45216208820455,336.83504856591526,337.0332033315579,335.94526172666605
HOBBIES_1_348,4778.0,1140,3951.0837455088667,3952.9103776545353,3952.3527278412557,3952.9103776545353,3956.20772437712,3917.4220177087914
HOBBIES_1_349,738.0,1140,590.8085209784947,589.3726348698169,588.8095556311267,589.3726348698169,591.8955137716368,590.6142698229626
HOBBIES_1_350,764.0,1140,739.0882087183428,738.8470634359314,738.8113491692926,738.8470634359314,739.1329617591657,739.7533266456726
HOBBIES_1_351,365.0,1140,370.34220334834095,370.68447255396507,370.60695686861106,370.68447255396507,370.9398644304985,372.7365292803051
HOBBIES_1_352,780.0,1140,729.231472757699,729.1745395174842,727.4835194946656,729.1745395174842,731.2766878469508,722.3788227814277
HOBBIES_1_355,528.0,1140,443.73870872817645,443.8971335358933,442.30058735678915,443.8971335358933,443.19016598701023,442.7564346796886
HOBBIES_1_357,356.0,1140,353.87864258465635,353.24966722651664,353.7983855171753,353.24966722651664,354.31783529496175,352.40239428141854
HOBBIES_1_360,131.0,1140,132.95415794168153,132.94882826151604,132.8575455128622,132.94882826151604,132.9951522840352,131.70211647906143
HOBBIES_1_361,456.0,1140,450.7633737029721,450.34665128707053,450.4748094775957,450.34665128707053,451.242652711542,450.2826004423417
HOBBIES_1_362,339.0,1140,334.9654832599649,334.84488951292894,334.73795901600846,334.84488951292894,334.84919731400055,333.0392717511394
HOBBIES_1_365,148.0,1140,148.01583206764616,148.01577623681206,148.00000001539968,148.01577623681206,148.01583206764616,148.00273578690772
HOBBIES_1_368,344.0,1140,345.47442260482075,345.39357106875696,345.03213845620644,345.39357106875696,345.47767504381864,344.1921713675549
HOBBIES_1_369,2968.0,1140,2677.1528062013667,2674.015319666796,2675.7156103717325,2674.015319666796,2672.775271361469,2661.2117729579004
HOBBIES_1_371,6052.0,1140,4777.804121470842,4764.195239673965,4767.477690594814,4764.195239673965,4756.455058839497,4762.535325717154
HOBBIES_1_372,887.0,1140,820.4774209197528,819.46520404935,818.9870648131225,819.46520404935,822.9631205306748,814.928691505068
HOBBIES_1_373,1006.0,1140,794.9056843177616,795.8189963844916,794.2042901080717,795.8189963844916,797.2315374164718,789.4232780012826
HOBBIES_1_374,822.0,1140,723.0639103691849,723.806775459113,720.9833663779715,723.806775459113,724.524901379127,716.0964377357942
HOBBIES_1_376,303.0,1140,288.07948688738173,287.5661433919296,287.5789354531533,287.5661433919296,287.9355599115187,286.7457744101598
HOBBIES_1_377,226.0,1140,226.42130938540606,226.41255972675555,226.17691966379923,226.41255972675555,226.42130938540606,226.03460623103445
HOBBIES_1_379,828.0,1140,792.2700523134214,792.0822231590178,792.2531237318236,792.0822231590178,792.5886189836102,788.7299172916396
HOBBIES_1_381,3450.0,1140,3083.9731632259645,3087.407452269781,3085.9052289543233,3087.407452269781,3091.466258116403,3092.0848918588645
HOBBIES_1_382,498.0,1140,489.0401795228696,489.7877479520811,488.0709858735428,489.7877479520811,489.2770351506284,486.02669244002493
HOBBIES_1_383,834.0,1140,690.092598330567,690.6885200870735,687.6964935365068,690.6885200870735,689.8982724011739,685.245329883606
HOBBIES_1_384,645.0,1140,579.2058854052443,580.0719415296418,577.4838309040844,580.0719415296418,579.3749907222928,578.9851739998512
HOBBIES_1_385,115.0,1140,115.40752257920394,115.4320348069702,115.24410007605074,115.4320348069702,115.3408159619257,115.54868763811149
HOBBIES_1_391,117.0,1140,117.51240088954958,117.20566552856877,116.99907289433752,117.20566552856877,117.51231107949499,116.85364572762978
HOBBIES_1_392,666.0,1140,577.1778484393858,577.7717665425448,575.3100045349972,577.7717665425448,578.0467847015734,574.7751677427877
HOBBIES_1_394,1787.0,1140,1124.0546570300032,1140.9099713219728,1120.0156531563389,1140.9099713219728,1126.5049003989793,1120.065611016204
HOBBIES_1_395,384.0,1140,383.5781083923008,383.5302489847985,383.3410212728062,383.5302489847985,383.50399514779195,382.4982747358181
HOBBIES_1_397,1025.0,1140,889.7330649940424,890.3281439817679,889.0675191949313,890.3281439817679,890.7029899579856,887.0361726034189
HOBBIES_1_398,4285.0,1140,3749.3001472810893,3748.2699435407485,3748.8713541093584,3748.2699435407485,3746.3274793898386,3750.9409827324735
HOBBIES_1_401,279.0,1140,283.1085625021878,282.79956856900105,282.8962472691714,282.79956856900105,282.85635435197986,282.69863820036903
HOBBIES_1_402,152.0,1140,152.16953256839196,152.167548890727,151.99262666433611,152.167548890727,152.16953256839196,152.00498082416112
HOBBIES_1_403,162.0,1140,162.0,162.0,162.0,162.0,162.0,162.0
HOBBIES_1_404,4764.0,1140,3710.0046878357102,3705.6222059213987,3703.0398256560993,3705.6222059213987,3699.5157442992195,3691.5680023861833
HOBBIES_1_407,935.0,1140,817.8116038993433,817.8099248224262,815.55769125702,817.8099248224262,819.5208628584846,811.3788615466244
HOBBIES_1_408,1445.0,1140,1458.5157649642695,1458.5272268278998,1457.9916000183475,1458.5272268278998,1458.992630965321,1454.1628514622907
HOBBIES_1_409,717.0,1140,603.0969488558472,602.2205997417282,600.9552552049803,602.2205997417282,603.8653551281399,598.5230904269674
HOBBIES_1_410,306.0,1140,309.25570579702674,309.3196663588086,309.0657367935387,309.3196663588086,309.5191750316971,307.48057431304386
HOBBIES_1_411,511.0,1140,523.2419713129044,523.1523302069965,523.0797528319979,523.1523302069965,524.0179451945196,521.4137063031361
HOBBIES_1_414,277.0,1140,275.2848285388125,277.16913544904844,275.12027278355987,277.16913544904844,275.1364483690012,272.8175625575798
HOBBIES_1_415,602.0,1140,599.8050604233438,599.2025937579223,598.654051247181,599.2025937579223,600.5426675044374,593.5868738569686
HOBBIES_1_416,1222.0,1140,957.8352020232194,959.8888551766836,957.1036019433582,959.8888551766836,957.9147240213128,953.619208427986
HOBBIES_1_418,334.0,1140,337.4313820660938,337.5137377929567,337.4900846763684,337.5137377929567,337.6531656920764,337.1191292128492
HOBBIES_1_421,654.0,1140,600.7436924372082,598.4268623434168,598.7930507330016,598.4268623434168,602.1690192391877,598.8132221941587
HOBBIES_1_422,139.0,1140,139.0,139.0,139.0,139.0,139.0,139.0
HOBBIES_1_423,1009.0,1140,794.64071120426,798.545909442247,792.009145430251,798.545909442247,796.6210274883197,789.4621516692453
HOBBIES_2_001,101.0,1140,101.09201623196667,101.0923439917479,101.07147846546722,101.0923439917479,101.09201623196667,101.0053016377833
HOBBIES_2_002,164.0,1140,165.11786086557046,164.89441524702625,164.69038880850104,164.89441524702625,165.0420386273762,161.87034427362605
HOBBIES_2_005,137.0,1140,137.13533223469335,137.1321979814573,137.13584010758498,137.1321979814573,137.13533223469335,137.01113555828664
HOBBIES_2_007,335.0,1140,339.18938576723156,338.98112917785716,338.55095849871884,338.98112917785716,339.1465657478576,336.0979960186015
HOBBIES_2_009,336.0,1140,339.4875982446004,342.09137072595587,339.3866502651194,342.09137072595587,339.68064726067996,339.8261352322792
HOBBIES_2_011,354.0,1140,356.3868042724998,356.3878747270014,356.261606639209,356.3878747270014,356.58325590911613,354.63011377109416
HOBBIES_2_012,183.0,1140,183.0009727206529,183.00000000094616,183.00000000094616,183.00000000094616,183.0009727206529,183.0
HOBBIES_2_013,99.0,1140,99.00463934810895,99.00415704326434,99.00000000451264,99.00415704326434,99.00463934810895,99.00169254769813
HOBBIES_2_014,153.0,1140,153.36995099659956,153.32214448309094,153.2704293581706,153.32214448309094,153.36995099659956,153.0168049885748
HOBBIES_2_015,158.0,1140,159.51588383310815,159.00900938074653,158.97223896537648,159.00900938074653,159.51588383310815,158.14498697874768
HOBBIES_2_016,66.0,1140,66.41724063246139,66.12057597493218,66.43385968468066,66.12057597493218,66.41724063246139,66.02111802738358
HOBBIES_2_019,109.0,1140,109.5847170544376,109.17689815575378,109.60800683617308,109.17689815575378,109.5847170544376,109.03600849216522
HOBBIES_2_020,144.0,1140,144.10855446215191,144.02654326039635,143.98795334292492,144.02654326039635,144.10855446215191,143.98124566069305
HOBBIES_2_021,154.0,1140,154.02841002352514,154.00000002763412,154.00000002763412,154.00000002763412,154.02841002352514,154.0
HOBBIES_2_022,264.0,1140,268.14451284247303,267.84630858393814,268.2168827411358,267.84630858393814,268.10112500986304,267.5979740004402
HOBBIES_2_024,612.0,1140,594.6086334400431,594.8424487952019,593.5387191643977,594.8424487952019,594.9437902927191,588.7126539074859
HOBBIES_2_025,145.0,1140,145.22917565759144,145.22388752741605,145.1784150648382,145.22388752741605,145.22917565759144,145.01923521371623
HOBBIES_2_029,189.0,1140,189.58055676877638,189.02675302664977,189.18594427958465,189.02675302664977,189.58055676877638,189.00056976208606
HOBBIES_2_030,75.0,1140,75.0,75.0,75.0,75.0,75.0,75.0
HOBBIES_2_032,593.0,1140,595.4072311588252,595.2957308088589,595.001236683901,595.2957308088589,595.600474613922,591.1763658595519
HOBBIES_2_037,160.0,1140,160.98565434945533,160.90548586389284,160.8467571049783,160.90548586389284,161.08118262215532,160.61921445448056
HOBBIES_2_039,181.0,1140,181.0,181.0,181.0,181.0,181.0,181.0
HOBBIES_2_040,133.0,1140,134.67493058665914,133.94114774721402,133.98983568695766,133.94114774721402,134.67493058665914,133.0891711058492
HOBBIES_2_044,176.0,1140,176.42074064563468,176.4185556183161,176.30666963294448,176.4185556183161,176.42074064563468,176.0088398112056
HOBBIES_2_045,268.0,1140,268.58260685424193,268.6203923439949,268.6651001443165,268.6203923439949,268.58260685424193,268.1104413978064
HOBBIES_2_046,185.0,1140,185.36133244917676,185.31871774981613,185.31249166692263,185.31871774981613,185.36133244917676,185.07017687916567
HOBBIES_2_047,110.0,1140,110.0,110.0,110.0,110.0,110.0,110.0
HOBBIES_2_050,128.0,1140,128.09101110378435,128.05106853456064,128.00000008852552,128.05106853456064,128.09101110378435,128.00317898669306
HOBBIES_2_051,186.0,1140,186.2381910117099,186.0810187333611,185.99922414142597,186.0810187333611,186.2381910117099,186.01338763049978
HOBBIES_2_052,122.0,1140,122.18189096944403,122.17862392492874,122.13583295017834,122.17862392492874,122.18189096944403,122.01313951433252
HOBBIES_2_054,258.0,1140,257.5892717966301,257.61048904926065,257.3796899744316,257.61048904926065,257.5892717966301,257.73962445813345
HOBBIES_2_055,84.0,1140,84.358630254952,84.20735718570177,84.12412321398185,84.20735718570177,84.358630254952,84.01496748935648
HOBBIES_2_056,139.0,1140,139.11545071018872,139.11570127918384,139.12004921098685,139.11570127918384,139.11545071018872,139.01140717801616
HOBBIES_2_057,149.0,1140,149.0,149.0,149.0,149.0,149.0,149.0
HOBBIES_2_058,238.0,1140,239.84029421088965,240.00877329988225,239.71681465955902,240.00877329988225,240.1627936738114,239.44510200256912
HOBBIES_2_059,920.0,1140,935.4273851787009,934.9232278466351,934.6094410735168,934.9232278466351,935.5523420237287,931.6838876406437
HOBBIES_2_060,160.0,1140,161.423169726024,161.41045329123077,161.2708587026787,161.41045329123077,161.423169726024,160.1044511841571
HOBBIES_2_061,119.0,1140,119.0,119.0,119.0,119.0,119.0,119.0
HOBBIES_2_062,125.0,1140,125.0,125.0,125.0,125.0,125.0,125.0
HOBBIES_2_065,138.0,1140,138.42340301075845,138.41423177442076,138.43164936400655,138.41423177442076,138.42340301075845,138.02131938909346
HOBBIES_2_069,236.0,1140,239.41521380125351,238.4060923033137,239.21050390074112,238.4060923033137,239.3263196548239,236.11428772775744
HOBBIES_2_071,340.0,1140,340.40953716481863,340.4060151920413,340.0030242435645,340.4060151920413,340.40953716481863,340.0039375040644
HOBBIES_2_074,131.0,1140,131.0,131.0,131.0,131.0,131.0,131.0
HOBBIES_2_076,324.0,1140,323.1296928298094,322.9487633350432,322.8480049330636,322.9487633350432,322.8543760105306,321.7048050774781
HOBBIES_2_077,71.0,1140,72.02558512598303,71.27566354005609,71.73898117817161,71.27566354005609,72.02558512598303,71.02875869843155
HOBBIES_2_079,39.0,1140,39.0,39.0,39.0,39.0,39.0,39.0
HOBBIES_2_081,236.0,1140,236.31463332302974,236.26465731105935,236.0094519123955,236.26465731105935,236.31463332302974,236.00023393813143
HOBBIES_2_082,119.0,1140,119.63620804199026,119.63607279820786,119.56688773615534,119.63607279820786,119.63620804199026,119.03287450962767
HOBBIES_2_084,102.0,1140,102.0,102.0,102.0,102.0,102.0,102.0
HOBBIES_2_085,405.0,1140,413.66567440254187,413.4061197874249,413.1088833274021,413.4061197874249,413.7041407138974,407.9399087673672
HOBBIES_2_090,175.0,1140,174.9739726720416,174.97365251989527,174.85359107449978,174.97365251989527,174.9739726720416,175.0217701561109
HOBBIES_2_094,290.0,1140,290.17732101302965,290.131674879181,290.000094064737,290.131674879181,290.17732101302965,290.00299322950605
HOBBIES_2_095,179.0,1140,180.38022913112815,180.27010136493465,180.09874939157635,180.27010136493465,180.38022913112815,179.42672708052447
HOBBIES_2_096,179.0,1140,179.53777907737742,179.49221403995534,179.53223277940234,179.49221403995534,179.53777907737742,179.13832588544196
HOBBIES_2_098,369.0,1140,374.07669897400484,373.7294530359321,372.83264642781285,373.7294530359321,374.19890705934426,371.9076112544084
HOBBIES_2_100,466.0,1140,491.8032464675484,491.95872433893453,491.8590536231826,491.95872433893453,492.9321468817916,490.6214516793665
HOBBIES_2_101,188.0,1140,188.31871617696044,188.10687320834813,188.3314109156219,188.10687320834813,188.31871617696044,188.0267993194754
HOBBIES_2_104,231.0,1140,231.72922717566775,231.60680435305483,231.20106056338616,231.60680435305483,231.72922717566775,231.02748436138762
HOBBIES_2_106,122.0,1140,123.22580045051413,123.1005051802888,123.08032590813139,123.1005051802888,123.22580045051413,122.18471763258034
HOBBIES_2_107,288.0,1140,286.5608986335774,286.08568557527303,286.78943411962985,286.08568557527303,286.4555163100367,284.5514057103841
HOBBIES_2_110,33.0,1140,33.0,33.0,33.0,33.0,33.0,33.0
HOBBIES_2_111,108.0,1140,108.0,108.0,108.0,108.0,108.0,108.0
HOBBIES_2_112,123.0,1140,123.33671534351795,123.20763719242754,123.35012700441959,123.20763719242754,123.33671534351795,123.0172812407061
HOBBIES_2_113,117.0,1140,117.87403886009113,117.89175935225468,117.73006383856722,117.89175935225468,117.90906270174544,116.12813541522966
HOBBIES_2_116,331.0,1140,339.3540743995237,339.36779146641794,339.0005479933458,339.36779146641794,339.69157845516077,337.62990480302915
HOBBIES_2_117,405.0,1140,427.0828852250239,426.21584896373975,426.8224948305628,426.21584896373975,427.14718213841695,420.33505492813515
HOBBIES_2_118,84.0,1140,84.08320076551037,84.03986570101047,84.00000008092849,84.03986570101047,84.08320076551037,84.00323864390187
HOBBIES_2_119,72.0,1140,72.0,72.0,72.0,72.0,72.0,72.0
HOBBIES_2_120,558.0,1140,564.5065435378458,562.2398296534509,563.7740286915208,562.2398296534509,564.380595595962,562.43678677557
HOBBIES_2_121,559.0,1140,553.4565867128388,553.4421654503055,552.613354653166,553.4421654503055,554.1465065309162,547.8215337235054
HOBBIES_2_122,202.0,1140,204.48293032344077,204.1341221350021,203.39854896104313,204.1341221350021,204.50259599821453,202.2757752178779
HOBBIES_2_124,666.0,1140,672.6630010287536,672.6819209133214,672.3471783256526,672.6819209133214,672.7548897029164,672.2943670922141
HOBBIES_2_126,422.0,1140,423.76308252997916,423.55534099873387,423.3883113419947,423.55534099873387,423.7843630174285,421.73852357982554
HOBBIES_2_128,238.0,1140,238.2679742733694,238.26802395510384,238.27772790297732,238.26802395510384,238.2679742733694,238.0072627964771
HOBBIES_2_129,815.0,1140,822.1145034702652,822.0678101118376,821.97218766332,822.0678101118376,822.3181681294367,819.5815050643234
HOBBIES_2_130,185.0,1140,185.08798693704443,185.08686915630133,185.00000008558393,185.08686915630133,185.08798693704443,185.01035971830163
HOBBIES_2_133,421.0,1140,430.3051046435413,429.11258038492747,429.9832574686329,429.11258038492747,430.47611148029716,427.1035931785516
HOBBIES_2_134,133.0,1140,133.0026460376662,133.00037882799273,133.00000000257376,133.00037882799273,133.0026460376662,133.00105738558415
HOBBIES_2_136,339.0,1140,341.07453039077916,341.13709261917086,340.6419049511758,341.13709261917086,341.23660197389995,340.71809579500336
HOBBIES_2_138,144.0,1140,144.0,144.0,144.0,144.0,144.0,144.0
HOBBIES_2_140,357.0,1140,355.54874568636615,354.81926881290894,354.41467653574165,354.81926881290894,355.50224757665274,357.10646408632067
HOBBIES_2_141,200.0,1140,200.95215337518852,200.9281088761696,200.8469341814887,200.9281088761696,200.95215337518852,200.2598060786927
HOBBIES_2_143,229.0,1140,228.99886499431446,228.9988744542726,228.99881978606462,228.9988744542726,228.99886499431446,228.99886499431446
HOBBIES_2_145,338.0,1140,340.866623349427,340.862414197346,340.65501477003085,340.862414197346,341.0064374307541,339.4548992973698
HOBBIES_2_147,470.0,1140,474.6586535957947,474.80076567893343,474.2278447122835,474.80076567893343,474.97898008377445,474.3240714261909
HOBBIES_2_148,299.0,1140,312.59004945364245,312.18924250312836,311.11501973568795,312.18924250312836,312.6795332556314,306.6927189086456
HOUSEHOLD_1_002,720.0,1140,647.0314222554757,646.553817438158,645.566374910579,646.553817438158,648.364392224401,646.6910585820798
HOUSEHOLD_1_004,3147.0,1140,2444.3442887702104,2441.3373530096883,2436.9135006867036,2441.3373530096883,2437.407156402911,2442.000765005304
HOUSEHOLD_1_006,1186.0,1140,885.9581602906533,884.2824250229944,883.9994494122899,884.2824250229944,883.9615990809095,875.1789535922528
HOUSEHOLD_1_009,536.0,1140,528.9172505730846,528.5107783125059,528.9423004699102,528.5107783125059,528.6962323104605,528.7871885837446
HOUSEHOLD_1_010,837.0,1140,767.6946675994753,767.0178628528117,766.3244602672281,767.0178628528117,768.3880880871013,763.7788912948926
HOUSEHOLD_1_011,1703.0,1140,1127.441566668958,1123.7116585077015,1124.2121734786597,1123.7116585077015,1125.971638991028,1116.8901281959807
HOUSEHOLD_1_015,155.0,1140,155.91595597293443,155.90869773884165,155.85481023967975,155.90869773884165,155.94148401136272,155.66448033731945
HOUSEHOLD_1_016,1715.0,1140,1365.3599593142467,1363.3443552232889,1366.0467791247388,1363.3443552232889,1362.5635298182037,1356.1848620611004
HOUSEHOLD_1_017,1260.0,1140,1058.698692527637,1052.98632233251,1056.148961285135,1052.98632233251,1055.7188436058946,1047.6678244411241
HOUSEHOLD_1_018,1254.0,1140,888.7424221248189,892.2347106095594,887.276208584153,892.2347106095594,888.8515564405927,882.6994219317412
HOUSEHOLD_1_019,7173.0,1140,4082.191938144028,4070.784455252894,4079.522048844645,4070.784455252894,4073.2318945512025,4073.6928498815346
HOUSEHOLD_1_020,654.0,1140,655.794586929055,655.2182204890303,654.7947428498159,655.2182204890303,656.4760078141849,653.1274290777474
HOUSEHOLD_1_022,961.0,1140,918.7384147048398,919.2582112561336,916.953758464946,919.2582112561336,920.0190341996474,913.952909760303
HOUSEHOLD_1_025,1060.0,1140,902.9456625688035,902.2515947801603,902.9791126384727,902.2515947801603,903.015176991034,901.7996363645636
HOUSEHOLD_1_026,1436.0,1140,1108.0812117039334,1107.2025685573533,1104.6024619954098,1107.2025685573533,1107.1168909559453,1102.254129906526
HOUSEHOLD_1_029,1522.0,1140,1100.1120254979078,1106.8832085573715,1099.6259860604946,1106.8832085573715,1101.340986536822,1108.8579139823346
HOUSEHOLD_1_030,1153.0,1140,986.4701797147582,987.7537175283319,983.2589823037645,987.7537175283319,989.6993091595527,980.5965999656598
HOUSEHOLD_1_032,3896.0,1140,1867.9230860142286,1839.5303584772582,1862.9694156236565,1839.5303584772582,1824.4361833186626,1815.6952804942393
HOUSEHOLD_1_033,1987.0,1140,1313.4484994159893,1304.0649743917038,1310.9250046878983,1304.0649743917038,1304.0353197566344,1314.5794384068058
HOUSEHOLD_1_035,577.0,1140,552.7917025461109,551.7907836635269,551.4838852994052,551.7907836635269,552.5117849843314,547.4325413569009
HOUSEHOLD_1_036,580.0,1140,579.4590205152649,579.3508108071095,578.4646296647477,579.3508108071095,580.4831401880842,579.8965741413118
HOUSEHOLD_1_038,1188.0,1140,924.7099247758953,926.4012490795669,924.607919446129,926.4012490795669,926.7320470609938,921.9166515745975
HOUSEHOLD_1_040,4656.0,1140,2230.1545713864175,2218.0018548287485,2224.279632068854,2218.0018548287485,2213.0083288371898,2205.738401009
HOUSEHOLD_1_042,1707.0,1140,1137.5666409886314,1131.6078348527237,1133.9142967357475,1131.6078348527237,1129.986657179229,1128.3359904156814
HOUSEHOLD_1_043,1009.0,1140,931.8543302913483,932.8836224859739,930.5214675816304,932.8836224859739,933.2702748583187,929.837259036446
HOUSEHOLD_1_045,2725.0,1140,1589.9846461586858,1580.8955559257545,1590.313380061281,1580.8955559257545,1584.823511019546,1576.9260878013588
HOUSEHOLD_1_048,1984.0,1140,1406.7333201841761,1398.8799124290695,1403.4091925849707,1398.8799124290695,1402.4842620124418,1397.9752046969547
HOUSEHOLD_1_050,3910.0,1140,1960.6894754844475,1949.8692636368132,1956.5803944668469,1949.8692636368132,1948.9760994347093,1952.664306565984
HOUSEHOLD_1_051,6840.0,1140,2798.1862282856805,2786.146399879961,2795.4178841749626,2786.146399879961,2783.8151905575114,2795.3450601201725
