series,mass,noq_error
60::250,2.6999999999999997,1.12706239855297
60::258,4.5,1.703100055776896
60::259,1.7999999999999998,1.877780022938036
60::290,5.4,1.7008117080560485
60::291,4.4,0.9073679310913523
60::292,12.1,3.053578247371449
60::293,2.77,0.7629538311493717
60::294,6.300000000000001,2.369413696142245
60::296,6.0,1.4672072394624225
60::300,49.92,10.374737351483466
60::321,6.6,2.0850477957455777
60::345,5.07,1.5920541870347165
60::363,5.2,1.408029840433659
60::374,3.5,1.0359823522307676
60::379,8.9,3.9715707098546034
60::387,8.9,3.1154402180579845
60::4,8.7,3.192382919366096
60::407,3.6,1.351597449173736
60::41,10.2,3.682844039773804
60::411,4.7,2.366509594305141
60::414,4.7,1.0015893111209326
60::422,7.9,3.027939235936887
60::430,2.48,0.7724448565450979
60::452,4.8,1.5664087801087727
60::478,8.0,1.0731118027434574
60::480,3.4,1.072060238800695
60::481,24.2,4.584125577097593
60::486,14.4,2.6635543269010675
60::489,8.2,4.389604336156546
60::496,3.2,1.3379907034711291
60::500,2.1,2.0245874515201563
60::536,3.5,2.482619634632381
60::554,8.0,2.952203176072681
60::556,1.7,0.9990460629570964
60::567,5.4,1.68010468716096
60::578,8.9,2.250962134372381
60::58,2.9,0.6422763623786525
60::580,29.0,5.105295042692683
60::596,9.9,2.9267327805151506
60::6,10.2,2.573413592633087
60::600,30.7,12.143789268654942
60::631,8.9,2.963078662908312
60::633,3.2,1.0132926231701718
60::634,5.9,1.2401116041077966
60::635,6.300000000000001,1.9399795250309244
60::636,2.8,0.7822528275174929
60::638,7.1,2.3911754455093477
60::644,2.3,1.4668354582890828
60::645,3.3,1.382527140828807
60::650,5.7,2.094393901174173
60::663,1.6,1.0841313843754794
60::666,11.6,6.633757567311464
60::67,3.4,1.0303030543482532
60::670,6.2,1.9946223248405586
60::672,6.25,2.16613893852712
60::682,5.3999999999999995,2.780773678278572
60::686,3.9,1.496998883850232
60::691,48.2,9.349158817873612
60::7,2.7,1.1345639305600677
60::70,24.0,10.095840016931007
60::715,4.8,1.3382955225230373
60::717,3.6,0.9643210474419801
60::738,5.3,2.0771341009516693
60::74,6.550000000000001,1.8385023776909035
60::740,11.7,3.277749804462326
60::76,13.1,3.786383002004088
60::764,3.4,1.198092705166907
60::769,9.3,2.658799914961653
60::77,6.0,3.785988902271874
60::774,7.0,1.2738080513685244
60::775,11.8,6.274857209701156
60::783,9.0,1.0390576039974575
60::79,1.4000000000000001,0.8376755831018523
60::793,6.6000000000000005,1.7042218024033378
60::797,5.4,1.2026880461612044
60::806,4.0,1.3664918284336682
60::822,5.7,1.6140127435571294
60::829,2.5999999999999996,1.4423156105700126
60::834,11.6,5.011240654521016
60::843,6.0,3.123092028682487
60::858,1.4,1.3170656435090349
60::93,3.5999999999999996,1.1209094047643777
60::94,5.0,1.3712865893643658
61::104,14.9,8.963421475962669
61::110,2.7,0.9755781332776463
61::114,7.6,1.1528503696973655
61::116,4.9,0.5346058855660208
61::117,19.5,5.00590793068028
61::118,6.4,2.53520648826901
61::12,3.7,1.6636718390536611
61::122,22.6,6.3772382121437
61::127,6.5,1.98861620316908
61::129,4.9,2.594292241686691
61::135,2.9,1.4447271636395036
61::138,4.4,1.4612338247326542
61::140,3.2,1.6302024708348617
61::166,8.67,2.7399913300873195
61::17,3.6,1.2343857959871947
61::19,7.3,12.105149749315231
61::190,3.7,3.048816375726811
61::201,6.28,1.2104113682011328
61::207,8.7,1.0582071768217929
61::21,4.9,1.850591047316381
61::215,18.5,6.175317580539585
61::218,4.3,1.5315459300255272
61::23,4.68,2.105146066142347
61::240,14.5,3.3442220423420865
61::250,4.4,1.729358125439991
61::253,1.5,3.227519537249426
61::26,3.28,0.5760682066194656
61::296,5.1,1.5043629910400353
61::300,53.56,9.916733258132119
61::31,3.9,1.2544881153205998
61::345,3.0,1.2459182960486117
61::370,4.9,1.0021125510838145
61::374,1.76,1.3783173134521336
61::38,6.799999999999999,5.991642154997892
61::4,7.0,1.2875140696703622
61::41,8.9,1.9566774414322232
61::414,4.1,1.8563401730964455
61::422,3.9,1.8757019535583008
61::424,1.6,1.5359762347516068
61::426,5.1000000000000005,2.2674047052435005
61::430,2.55,1.0761500206988828
61::473,2.4,0.6497661954357572
61::481,14.7,3.17221407224057
61::486,10.4,1.9008375394284336
61::489,4.0,1.4734118217673882
61::500,2.2,1.7036292482871371
61::554,9.6,2.836395981559643
61::580,17.1,3.281795451389928
61::6,7.9,1.4033281391218464
61::600,19.2,6.034488501872312
61::631,3.1,1.2356397782914599
61::635,3.0,1.9050939874895199
61::638,2.3000000000000003,1.3578382315736381
61::644,3.2,0.9948037089133757
61::645,2.83,0.8767795601503028
61::686,4.5,1.7678533875473443
61::691,28.700000000000003,5.274546619811666
61::699,3.2,1.0206105930603158
61::70,29.2,12.416894980712486
61::71,5.4,2.1462365265002536
61::715,3.3,1.1422103972883342
61::728,3.9,1.1659671641149572
61::740,4.6,1.4459032867972947
61::76,6.9,2.6018324067649576
61::763,6.5,2.1319865928737456
61::775,10.21,3.066461674426738
61::783,12.7,3.4718056872047054
61::79,1.5,0.7456033511371599
61::796,19.7,4.72071486192742
61::810,12.3,2.998705018942267
61::834,10.0,4.941483127617546
61::99,3.1999999999999997,1.5093103707785187
62::104,19.9,3.98290875779388
62::108,3.5999999999999996,1.1809382600785914
62::11,4.4,1.8526016676597623
62::110,3.5,1.681669303878221
62::117,19.200000000000003,6.047959455424797
62::118,5.6000000000000005,2.2433600904306106
62::119,8.9,3.61340738741941
62::122,23.3,7.379838332509232
62::127,8.4,1.9848556004680185
62::129,3.0,3.4062943370876733
62::135,2.7,2.01611887155043
62::136,3.7,1.342506663367368
62::140,3.8000000000000003,1.095805610247289
62::166,10.4,2.1523918454900377
62::17,5.2,1.748525371891085
62::190,4.0,1.7544629844436752
62::193,5.5,1.9799416492831945
62::2,7.9,3.847873382237138
62::201,8.0,2.525405192770449
62::207,10.4,3.5252474368472484
62::21,6.1000000000000005,2.1168786197357647
62::214,4.6,1.8519079859472984
62::215,16.0,13.078080795066517
62::223,4.5,1.1773227093033594
62::23,5.8,1.8796434239289714
62::240,13.1,4.031389857631146
62::250,5.4,2.1312059322102677
62::26,4.8,0.6515287164865884
62::27,1.4000000000000001,0.5580516541425493
62::300,47.31,17.2284258941233
62::345,4.87,2.032247585375581
62::351,10.3,3.784904219269359
62::363,4.3,1.5557648872260506
62::370,5.8,2.051371777671635
62::379,6.6,1.762554753623614
62::38,8.0,5.525826487160384
62::387,6.1,2.3217322099214948
62::41,6.2,5.438614163042421
62::411,4.0,2.057168004987206
62::422,7.3,3.4229741960190028
62::426,5.5,1.0364886341416577
62::467,8.4,6.355511930788341
62::481,13.600000000000001,2.56440510638098
62::486,12.2,3.1099915903037285
62::500,2.7,2.035211387563708
62::549,7.1000000000000005,3.9388711478366294
62::554,9.4,1.6296880416161565
62::567,5.2,1.6990643949572193
62::578,11.2,3.0638123339010765
62::58,2.1,1.4372601757577672
62::580,19.6,1.8019628756276238
62::596,6.1,2.074439235113307
62::6,8.5,1.7346825964854335
62::634,4.1,1.4425963070297194
62::635,4.6,1.674327166787978
62::638,3.6,1.6023426590155962
62::645,3.9699999999999998,1.0051767994734424
62::650,3.1,1.752670080322439
62::666,8.4,4.952862832504064
62::672,7.48,4.858227889552362
62::682,7.2,1.3428262447723789
62::686,4.9,1.4664124302911652
62::691,34.1,3.302902747217428
62::694,1.7999999999999998,1.047329439065873
62::70,30.9,13.038194263246009
62::715,3.0,1.1830585342310092
62::74,3.6799999999999997,1.1097846860754186
62::740,7.199999999999999,1.7688306412645538
62::76,7.9,2.918686362723314
62::764,3.27,1.1537623051586599
62::769,7.8,2.097872723440467
62::77,5.3,4.440835293134174
62::774,7.4,2.657905420806093
62::775,8.1,5.899314922733827
62::783,10.7,1.8825957321892084
62::79,2.3,0.9998123507806413
62::797,6.6,2.1716941027234062
62::810,12.1,3.1093801163653687
62::834,11.100000000000001,3.537758809487902
62::853,3.1,1.569848236349861
62::90,4.3,3.0064636336853363
62::93,4.5,1.4970403314940588
62::99,5.0,1.8221530900070315
67::104,17.1,4.046335217775545
67::114,12.4,2.04263994085803
67::117,26.6,2.124368574440512
67::118,6.7,2.2267287374852223
67::122,13.7,3.4754578710531776
67::127,4.3,1.1468571051928427
67::129,3.2,4.1201429277429
67::19,5.7,4.848749937813575
67::190,3.2,2.4750753210526564
67::201,3.5,1.7660240162481018
67::207,9.1,1.7024832493254731
67::21,5.8,1.4858649113707956
67::212,2.89,1.811118115049168
67::215,22.7,9.55243960392504
67::219,3.1,0.7233663576272293
67::23,3.5,1.370807127168613
67::26,3.2,0.8891007162881879
67::291,4.7,1.8970311089779446
67::296,7.0,2.3046905930320305
67::345,3.7,1.6402280207749909
67::370,3.6,1.3887333407547702
67::379,3.5,1.6260918211591395
67::396,4.9,2.2974364341529365
67::4,6.1,1.7401399640977102
67::41,5.6,4.4301829451306585
67::411,3.4,2.8026441957859456
67::419,5.6,1.9583666334844163
67::422,3.6,1.610501124444891
67::486,12.4,1.7812628606717127
67::489,5.800000000000001,1.9508214647001256
67::500,1.3,1.3525621444663098
67::545,4.4,3.769521487991143
67::549,7.1,2.2130410406311785
67::554,4.300000000000001,1.834929217953162
67::578,5.1,2.129125038475828
67::58,2.45,1.21320987909623
67::580,24.2,5.285903928686956
67::596,5.1,2.3501595561230237
67::6,5.7,0.8707863474530687
67::600,12.0,1.8708275121784614
67::635,2.3,0.6659100908645637
67::638,4.37,1.698271298962764
67::670,4.3,0.7148625731837971
67::688,2.3,1.4755038295334082
67::691,37.9,7.023963272210191
67::699,3.0,1.1648469467864861
67::70,31.9,7.461672462468696
67::740,7.1,2.0960443988383997
67::76,4.9,1.967517992581099
67::768,5.3999999999999995,2.645640818934621
67::769,7.0,1.6955847094838332
67::774,9.2,3.8213547824737084
67::775,11.2,3.599786381205361
67::783,6.9,2.0026060056324906
67::810,9.0,3.0644906645965513
67::834,10.799999999999999,6.544238078254056
67::90,4.5,4.218490529288641
67::93,4.0,0.7408894055618696
74::510,7.8999999999999995,3.173967831712164
74::63,2.3,1.4601462696694114
74::768,7.3,3.23071223190418
74::802,8.5,4.885737216159114
74::834,21.1,4.5212662978850116
8::104,19.3,5.728424403478163
8::108,2.7,1.087924432972937
8::115,2.87,1.3972417585639925
8::116,5.8,0.9764824287675233
8::118,6.6,1.6375806316268093
8::122,19.9,4.793269844896109
8::127,6.7,0.9339955781097432
8::136,4.4,1.1793109229571663
8::138,2.6999999999999997,0.7942516630920538
8::166,10.4,1.5827917420702078
8::19,12.799999999999999,3.304213839495648
8::200,2.17,0.5222284916564994
8::207,11.299999999999999,3.283647592749022
8::21,4.4,1.8221001933767211
8::214,2.9,0.7124295512587672
8::215,17.5,9.10209706897405
8::223,6.6000000000000005,1.3540506716507426
8::23,6.5,1.5557631681677069
8::250,3.27,1.5539443888091025
8::26,3.1,1.0946486675674583
8::290,4.7,1.4833414313520115
8::291,2.3,0.9264816904131634
8::292,7.34,1.9156376586424648
8::300,40.119,11.38419887601416
8::345,3.2,1.7363797151321858
8::363,4.0,1.7199424655093827
8::370,5.0,1.2002539042735925
8::41,4.7,5.9319837927921615
8::411,3.5,1.979819420998929
8::419,4.1,1.0726408922470152
8::422,4.9,1.398895320625649
8::430,2.48,1.0419080363868884
8::486,10.3,2.4643047806665432
8::500,3.3,2.098261234680028
8::554,8.0,2.5217310990977
8::567,5.0,1.5209076399175374
8::578,9.3,2.2434585031305887
8::58,4.3,1.6056251750825556
8::580,15.8,2.3591650885130493
8::596,4.3,2.101889138675067
8::6,6.9,1.8218680562899194
8::600,17.8,6.09494925906021
8::631,4.17,1.452929134036721
8::634,3.48,1.1828050697696892
8::635,3.27,1.025679392880169
8::638,3.88,1.5299341622915863
8::644,2.9,1.1934716993372352
8::650,4.5,1.438493446277287
8::666,8.9,3.6509491595176518
8::672,7.5,3.5539122915206107
8::682,5.9,1.5285543436667268
8::684,2.0,0.7901834618721818
8::686,3.7,1.5164251386658023
8::688,3.4,0.845500971758222
8::691,38.5,8.349451926137565
8::699,3.6,0.8757747738651219
8::70,22.7,8.87509627598081
8::71,5.3,3.231663615913927
8::715,4.5,1.7507048613356861
8::74,3.07,1.0182736408662159
8::764,3.0,1.4387671673611147
8::769,8.2,2.551134710069152
8::77,4.6,1.6283331183173868
8::774,5.8,1.1461944846101026
8::775,7.8999999999999995,5.857882026854834
8::783,10.2,2.2027208700967176
8::834,9.7,3.8371002971764283
8::90,7.199999999999999,6.169869201501017
8::93,3.5999999999999996,1.1622388179296363
8::99,5.0,2.0820861324046596
