population,category,bin,multiplier,relative_to_base_multiplier,rows,row_share,demand_mass,demand_share,mean_risk,strict_row_share,raw_wape,raw_mae,raw_rmse,raw_bias,raw_rows,raw_demand_mass,raw_absolute_error_mass,raw_squared_error_mass,raw_prediction_mass,base_wape,base_mae,base_rmse,base_bias,base_rows,base_demand_mass,base_absolute_error_mass,base_squared_error_mass,base_prediction_mass,rc_wape,rc_mae,rc_rmse,rc_bias,rc_rows,rc_demand_mass,rc_absolute_error_mass,rc_squared_error_mass,rc_prediction_mass,floor_0_5_wape,floor_0_5_mae,floor_0_5_rmse,floor_0_5_bias,floor_0_5_rows,floor_0_5_demand_mass,floor_0_5_absolute_error_mass,floor_0_5_squared_error_mass,floor_0_5_prediction_mass,calibrated_wape,delta_absolute_error_mass,pooled_wape_delta_contribution
later,FOODS,7,1.005010155733978,0.9543876965425296,196761,0.09436706857356623,370784.0,0.1270939877973538,0.40975499153137207,0.20905565635466378,0.6772906778969756,1.2763126163891838,2.3262931286661126,-0.3165254766110093,196761,370784.0,251128.5467133522,1064799.6430412019,253421.40625,0.6780105538764245,1.2776691783865513,2.310123992826073,-0.2802727448396375,196761,370784.0,251395.4652085162,1050049.0890453705,266863.35057737987,0.677244824936413,1.2762262093058228,2.3244310810625173,-0.31310116280862416,196761,370784.0,251111.54516922298,1063095.7183857686,254691.0984491671,0.677244824936413,1.2762262093058228,2.3244310810625173,-0.31310116280862416,196761,370784.0,251111.54516922298,1063095.7183857686,254691.0984491671,0.677244824936413,-283.9200392932107,-9.731954455789768e-05
later,FOODS,8,1.1324634803623839,1.0754211848259945,212063,0.10170594611186248,971400.0,0.33296771097552613,0.5388712882995605,0.36819247110528475,0.6001887922748902,2.7492933364888184,6.512224696045228,-0.37231473367720297,212063,971400.0,583023.3928158283,8993394.715698633,609733.5,0.5934940626944842,2.7186266934893024,6.428039799758225,-0.33902116556582573,212063,971400.0,576520.132501422,8762378.622289501,642074.8397693569,0.5872381908522923,2.6899703323725346,6.320471785319031,-0.28916935872789545,212063,971400.0,570443.1785939168,8471569.827777062,690500.8849317224,0.5872381908522923,2.6899703323725346,6.320471785319031,-0.28916935872789545,212063,971400.0,570443.1785939168,8471569.827777062,690500.8849317224,0.5872381908522923,-6076.953907505143,-0.0020830033274508615
later,HOBBIES,1,1.037610916933936,1.0,20785,0.009968538075642908,638.0,0.0002186878727634195,0.012191538698971272,0.004330045706038008,1.0000429157179351,0.030696530201012394,0.25523159705366183,-0.9999570842820649,20785,638.0,638.0273802280426,1354.0007496768876,0.02738022804260254,1.0000445298174374,0.030696579746140252,0.2552316024686166,-0.9999554701825625,20785,638.0,638.0284100235251,1354.0008071294367,0.02841002352514509,1.0000445298174374,0.030696579746140252,0.2552316024686166,-0.9999554701825625,20785,638.0,638.0284100235251,1354.0008071294367,0.02841002352514509,1.0000445298174374,0.030696579746140252,0.2552316024686166,-0.9999554701825625,20785,638.0,638.0284100235251,1354.0008071294367,0.02841002352514509,1.0000445298174374,0.0,0.0
later,HOBBIES,2,1.0092729486613184e-06,9.726892153791575e-07,74169,0.03557163822623809,8361.0,0.0028659080002742168,0.07823995500802994,0.015828715501085357,1.0008304928096483,0.11282265839341868,0.4738508383605193,-0.998725507464966,74169,8361.0,8367.94375038147,16653.508009383087,10.65603256225586,1.0008617284057262,0.1128261795521077,0.47384720844051553,-0.9986775726320981,74169,8361.0,8368.204911200277,16653.252862972353,11.05681522302874,1.0000000008381937,0.11272903783262736,0.4739574129915423,-0.9999999987136893,74169,8361.0,8361.000007008139,16660.999991749726,1.0754844923880151e-05,1.0004152464048242,0.11277584806577863,0.473901701618505,-0.9993627537324831,74169,8361.0,8364.471875190735,16657.083384024354,5.328016042709351,1.0000000008381937,-7.204904192138201,-2.469631929847879e-06
later,HOBBIES,3,1.0092729486613184e-06,9.726892153791575e-07,73057,0.03503832024018493,16837.0,0.00577123466099952,0.15176324546337128,0.03334382742242359,0.9766402276357959,0.22508030048734406,0.75843393199142,-0.9405308988065018,73057,16837.0,16443.691512703896,42023.995786969674,1001.2813110351562,0.9766639405804206,0.225085765464672,0.7581755523486284,-0.9382942113813773,73057,16837.0,16444.09076755254,41995.367596664,1038.9403629717506,0.9999999691541241,0.23046387725540315,0.8338994568956487,-0.9999999399794448,73057,16837.0,16836.999480647988,50802.98334073265,0.0010105660864847292,0.9851304163359021,0.22703698235415612,0.780296661856338,-0.9702654494032509,73057,16837.0,16586.640819847584,44481.695460991265,500.64062839746475,0.9999999691541241,392.9087130954467,0.00013467769695463315
later,HOBBIES,4,1.0398629006969062,1.0021703547314484,53213,0.02552108812216435,23752.0,0.008141495852471379,0.22586902976036072,0.06053032153797004,0.9179738942733233,0.40974415907353423,1.0043215055130301,-0.6779939158621683,53213,23752.0,21803.715936779976,53673.914320316704,7648.28857421875,0.917322800229658,0.4094535386288094,1.002785581921916,-0.6658829717794382,53213,23752.0,21788.251151054836,53509.87124612035,7935.947654294783,0.9173108302303946,0.40944819573473273,1.0027081817071741,-0.6651578193063822,53213,23752.0,21787.966839632332,53501.61122371501,7953.17147583481,0.9173108302303946,0.40944819573473273,1.0027081817071741,-0.6651578193063822,53213,23752.0,21787.966839632332,53501.61122371501,7953.17147583481,0.9173108302303946,-0.2843114225033787,-9.745369935674872e-08
later,HOBBIES,5,1.0289627172249658,0.9916652768703272,43581,0.02090155678973267,28758.0,0.0098574072804552,0.2886201739311218,0.09256327298593424,0.8876522437812672,0.5857392723127437,1.3324099878081819,-0.5964430958515531,43581,28758.0,25527.103226661682,77370.06296550295,11605.490234375,0.8876487819847462,0.5857369879607474,1.3300962635268279,-0.5812649506515094,43581,28758.0,25527.00367231733,77101.59069747935,12041.982549163891,0.8875160411760755,0.5856493956573181,1.3305820446597816,-0.5847549913525188,43581,28758.0,25523.18631214158,77157.91945912197,11941.615958684259,0.8875160411760755,0.5856493956573181,1.3305820446597816,-0.5847549913525188,43581,28758.0,25523.18631214158,77157.91945912197,11941.615958684259,0.8875160411760755,-3.8173601757480355,-1.3084802138027132e-06
later,HOBBIES,6,1.0098729830171795,0.9732674999230733,39772,0.01907475084649842,35866.0,0.012293823267292794,0.3451850712299347,0.12989037513828824,0.8777738270674229,0.7915678387207128,1.732400562883865,-0.5686064561983629,39772,35866.0,31482.23608160019,119364.19214126936,15472.361328125,0.8787523660461908,0.7924502755861581,1.7276212291843906,-0.5523813494566032,39772,35866.0,31517.33236061268,118706.49853571487,16054.29052038947,0.8778821413101408,0.7916655154437672,1.7310794121307362,-0.5643473150666884,39772,35866.0,31486.120880229508,119182.20425182434,15625.119197818154,0.8778821413101408,0.7916655154437672,1.7310794121307362,-0.5643473150666884,39772,35866.0,31486.120880229508,119182.20425182434,15625.119197818154,0.8778821413101408,-31.211480383171875,-1.0698389107826104e-05
later,HOBBIES,7,1.0059955844802542,0.969530647820184,38330,0.01838316403364891,54995.0,0.01885068896963049,0.40868690609931946,0.18695538742499349,0.8535989032679119,1.224724019963966,2.784405376117503,-0.5247066883469009,38330,54995.0,46943.67168521881,297169.1667335002,26138.7578125,0.8542516857945657,1.225660617278167,2.774230739309992,-0.5068304710830609,38330,54995.0,46979.57146027214,295001.33295176143,27121.858242787068,0.8536581236920819,1.2248089880627717,2.782727870720621,-0.521857027143985,38330,54995.0,46946.928512446044,296811.20684726234,26295.472792216544,0.8536581236920819,1.2248089880627717,2.782727870720621,-0.521857027143985,38330,54995.0,46946.928512446044,296811.20684726234,26295.472792216544,0.8536581236920819,-32.64294782609795,-1.1189054578082523e-05
later,HOBBIES,8,1.094251108040165,1.0545871194894483,29873,0.01432716564511333,85278.0,0.029230821964763145,0.5171593427658081,0.3030495765406889,0.7843944258634412,2.2391988701764984,4.854990961651464,-0.4417611552606076,29873,85278.0,66891.58784878254,704134.6081023322,47605.4921875,0.7832874224214346,2.2360387242411237,4.830450826393436,-0.4207652804418179,29873,85278.0,66797.1848092551,697034.3321775028,49395.978414482655,0.7828220543775893,2.2347102451448486,4.79643047901947,-0.38914652559285823,29873,85278.0,66757.49915321206,687250.6305438197,52092.36259049223,0.7828220543775893,2.2347102451448486,4.79643047901947,-0.38914652559285823,29873,85278.0,66757.49915321206,687250.6305438197,52092.36259049223,0.7828220543775893,-39.685656043031486,-1.3603090437729308e-05
later,HOUSEHOLD,1,1.0342906951617172,1.0,32793,0.015727604961008317,1569.0,0.0005378076369369987,0.014049840159714222,0.010063123227518067,1.0,0.04784557679992681,0.3503421314414094,-1.0,32793,1569.0,1569.0,4025.0,0.0,1.0,0.04784557679992681,0.3503421314414094,-1.0,32793,1569.0,1569.0,4025.0,0.0,1.0,0.04784557679992681,0.3503421314414094,-1.0,32793,1569.0,1569.0,4025.0,0.0,1.0,0.04784557679992681,0.3503421314414094,-1.0,32793,1569.0,1569.0,4025.0,0.0,1.0,0.0,0.0
later,HOUSEHOLD,2,1.0084645920469869e-06,9.750301310496733e-07,91397,0.04383423019001851,9613.0,0.003295057242750394,0.0770493671298027,0.013687538978303446,0.9990998504313869,0.105083830565521,0.42890491032610095,-0.9957482258859093,91397,9613.0,9604.346862196922,16813.339301841934,40.87230682373047,0.9991617287174168,0.10509033883125844,0.4288617262501652,-0.9956024295958664,91397,9613.0,9604.941698160528,16809.9537870029,42.27384429493507,0.9999999986486326,0.10517850681104747,0.4341994426138036,-0.9999999957122363,91397,9613.0,9612.999987009305,17230.99926783709,4.121827194286402e-05,0.9993299876603154,0.10510803605565404,0.4305819758115868,-0.9978741129429547,91397,9613.0,9606.559171378613,16945.080380980544,20.436152279376984,0.9999999986486326,8.05828884877701,2.7621474082323337e-06
later,HOUSEHOLD,3,0.8049897996696502,0.7783013068137343,106028,0.050851294447162194,26104.0,0.00894769315143621,0.15384268760681152,0.030774889651790094,0.9154621472743768,0.22538597250207806,0.6489647493493413,-0.8188747205399605,106028,26104.0,23897.223892450333,44654.248412078814,4728.09423828125,0.9156520846593317,0.22543273491857993,0.6481358705127048,-0.8126638087959154,106028,26104.0,23902.182017947194,44540.253547383814,4890.223935191423,0.9212600035138959,0.2268133995899832,0.6627753451408576,-0.8541959975723535,106028,26104.0,24048.571131726738,46575.04235384533,3806.0676793712882,0.9212600035138959,0.2268133995899832,0.6627753451408576,-0.8541959975723535,106028,26104.0,24048.571131726738,46575.04235384533,3806.0676793712882,0.9212600035138959,146.38911377954355,5.0177937128793976e-05
later,HOUSEHOLD,4,0.9739473806588205,0.941657297329295,109227,0.05238554286207591,66850.0,0.022914238705696855,0.22711041569709778,0.06333598835452772,0.8038499666187597,0.4919788172197725,1.013447297375858,-0.42297474841707755,109227,66850.0,53737.37026846409,112184.3673982437,38574.140625,0.8042615604409531,0.49223072423006875,1.011280308692809,-0.4031881514144343,109227,66850.0,53764.88531547772,111705.12718457493,39896.87207794507,0.8041727102827305,0.49217634543107963,1.0158881356357092,-0.43800776764681576,109227,66850.0,53758.94568240053,112725.39926550475,37569.18073281037,0.8041727102827305,0.49217634543107963,1.0158881356357092,-0.43800776764681576,109227,66850.0,53758.94568240053,112725.39926550475,37569.18073281037,0.8041727102827305,-5.939633077185135,-2.035933734553073e-06
later,HOUSEHOLD,5,1.0073664238025897,0.9739683712856783,102346,0.04908539802211927,91993.0,0.031532528964146156,0.288667231798172,0.09844058390166689,0.7683027510969923,0.6905836572183145,1.2801509558194162,-0.36742530089711306,102346,91993.0,70678.47498166561,167723.24002641838,58192.4453125,0.7692363434403054,0.6914228102915994,1.2770010930708962,-0.34573387472316097,102346,91993.0,70764.35894210402,166898.87595376454,60187.90366259225,0.7683681188170249,0.6906424125450392,1.2793421242055394,-0.36276548757672555,102346,91993.0,70684.48835433458,167511.36344789295,58621.114501354285,0.7683681188170249,0.6906424125450392,1.2793421242055394,-0.36276548757672555,102346,91993.0,70684.48835433458,167511.36344789295,58621.114501354285,0.7683681188170249,-79.87058776944468,-2.7377318080977816e-05
later,HOUSEHOLD,6,1.006778578525888,0.9734000153298029,94588,0.045364641784888686,108853.0,0.0373116473572359,0.34513965249061584,0.13257495665412103,0.7382526864990424,0.8495900080716398,1.5070312458286776,-0.36469504324156493,94588,108853.0,80361.01968348026,214822.8907224015,69154.84375,0.739029018662149,0.8504834203961485,1.5004199365643565,-0.3429099946346335,94588,108853.0,80445.5257684309,212942.17955953145,71526.21835403625,0.7382749583297054,0.849615638760344,1.5055773881058008,-0.360388578704292,94588,108853.0,80363.44403906341,214408.60433178194,69623.62204230171,0.7382749583297054,0.849615638760344,1.5055773881058008,-0.360388578704292,94588,108853.0,80363.44403906341,214408.60433178194,69623.62204230171,0.7382749583297054,-82.08172936749179,-2.8135233210218617e-05
later,HOUSEHOLD,7,1.004529712802606,0.9712257081124974,86780,0.041619905422385924,131389.0,0.04503633372180709,0.4080756902694702,0.1793961742336944,0.7069026504382292,1.070283848103578,1.8999857635850421,-0.35008417666972313,86780,131389.0,92879.2323384285,313271.10536044603,85391.7890625,0.7071572905093847,1.0706693851433227,1.890117641518611,-0.3277981112911281,86780,131389.0,92912.68924273754,310025.4289601177,88319.93395556996,0.7068767581512528,1.0702446459637585,1.898559530611822,-0.3471402446441677,86780,131389.0,92875.83037673496,312800.96511701646,85778.59039644744,0.7068767581512528,1.0702446459637585,1.898559530611822,-0.3471402446441677,86780,131389.0,92875.83037673496,312800.96511701646,85778.59039644744,0.7068767581512528,-36.85886600258527,-1.2634148900591374e-05
later,HOUSEHOLD,8,1.1124982261185767,1.0756146519761849,80221,0.03847419258918209,243024.0,0.08330156989099884,0.5300077199935913,0.320651699679635,0.5820587437014456,1.763306916260083,2.9862403198919565,-0.2819989435588115,80221,243024.0,141454.24412930012,715381.296357714,174491.484375,0.578005987211501,1.7510293693183556,2.9525434247563145,-0.2573781882065958,80221,243024.0,140469.3270360878,699327.5843069304,180474.92318928026,0.5725556018544448,1.7345178018857228,2.89155858157616,-0.2012250983579137,80221,243024.0,139144.75258507457,670736.6879927205,194121.47169666638,0.5725556018544448,1.7345178018857228,2.89155858157616,-0.2012250983579137,80221,243024.0,139144.75258507457,670736.6879927205,194121.47169666638,0.5725556018544448,-1324.5744510132354,-0.00045402565675369694
